"{0., 0.001, 2.094357075276937079573790921617679680057378846137`15.954589770191003*^11}","{0., 0.016609375, 2.75181659553856318833405394723598343362984278`15.954589770191003*^6}","{0., 0.03221875, 194500.33196293634487993167262817518357330759`15.954589770191003}","{0., 0.047828125, 40093.78985553433992129843565883017983879758`15.954589770191003}","{0., 0.0634375, 12970.51628745562287973435368109847681307888`15.954589770191003}","{0., 0.079046875, 5546.61454765676686669026020706284197952594`15.954589770191003}","{0., 0.09465625, 2626.67810704234533476282210562470432993235`15.954589770191003}","{0., 0.110265625, 1429.82449462856446333075621613846790359711`15.954589770191003}","{0., 0.125875, 844.19701459107898617571614265256966919091`15.954589770191003}","{0., 0.141484375, 530.60073825862089945078339237631717307445`15.954589770191003}","{0., 0.15709375, 350.36003311485822776280999635024860776643`15.954589770191003}","{0., 0.172703125, 240.8000611537784364627590047044261372724`15.954589770191003}","{0., 0.1883125, 171.0851671746314426922896036061341873627`15.954589770191003}","{0., 0.203921875, 125.00085229059312811930829618907928047429`15.954589770191003}","{0., 0.21953125, 93.53889384308612102936172194784418438287`15.954589770191003}","{0., 0.235140625, 71.81081438032287564369056127745916956964`15.954589770191003}","{0., 0.25075, 55.57937914944000835251776079965798488225`15.954589770191003}","{0., 0.266359375, 43.92915466237234791151974287076971639623`15.954589770191003}","{0., 0.28196875, 35.21608141023526855404615471727125356075`15.954589770191003}","{0., 0.297578125, 28.59157761253314678582501021104354153668`15.954589770191003}","{0., 0.3131875, 23.48023829433932892195074438944465684598`15.954589770191003}","{0., 0.328796875, 19.48371951338053753724220775315559984948`15.954589770191003}","{0., 0.34440625, 16.32106759371338030479571609703172992758`15.954589770191003}","{0., 0.360015625, 13.79075849946482856411452770891263451859`15.954589770191003}","{0., 0.375625, 11.74601212133785511459794057852881001812`15.954589770191003}","{0., 0.391234375, 10.07841659169222464671330660991949990529`15.954589770191003}","{0., 0.40684375, 8.70686651234946314932342154930268833515`15.954589770191003}","{0., 0.422453125, 7.56996574223818812346584881793252490863`15.954589770191003}","{0., 0.4380625, 6.65713533188728792867350262886848628795`15.954589770191003}","{0., 0.453671875, 5.82214686573620341689006142516132364695`15.954589770191003}","{0., 0.46928125, 5.14749304529655900711085298121699887519`15.954589770191003}","{0., 0.484890625, 4.5734606274184013676320401869447949207`15.954589770191003}","{0., 0.5005, 4.08237085304413377614239391392394644755`15.954589770191003}","{0., 0.516109375, 3.66008597141193117874056772209300939545`15.954589770191003}","{0., 0.53171875, 3.29521874042085639041399202107548603556`15.954589770191003}","{0., 0.547328125, 2.97853554797575988221247192752332981137`15.954589770191003}","{0., 0.5629375, 2.70250172412032998669946379698335920313`15.954589770191003}","{0., 0.578546875, 2.46093229508937133722288004289716664638`15.954589770191003}","{0., 0.59415625, 2.24872164104543804586623782392113056045`15.954589770191003}","{0., 0.609765625, 2.0616327021978582692739138022447704765`15.954589770191003}","{0., 0.625375, 1.89613148541848081406916977338721579079`15.954589770191003}","{0., 0.640984375, 1.7492562917182834630295890085159725235`15.954589770191003}","{0., 0.65659375, 1.61851374446926194478304999252442183211`15.954589770191003}","{0., 0.672203125, 1.50179564354707768665143102009401354064`15.954589770191003}","{0., 0.6878125, 1.39731210531227557004368661991030709645`15.954589770191003}","{0., 0.703421875, 1.30353751485247526577158770164385745049`15.954589770191003}","{0., 0.71903125, 1.21916661556708326521957375066457178346`15.954589770191003}","{0., 0.734640625, 1.14967287034792283526436425781700769417`15.954589770191003}","{0., 0.75025, 1.07416894869353129425850852509989068048`15.954589770191003}","{0., 0.765859375, 1.01191822141853623714116154762292009215`15.954589770191003}","{0., 0.78146875, 0.95541786388499395570473978669933539589`15.954589770191003}","{0., 0.797078125, 0.90403970104798245444830596991901360544`15.954589770191003}","{0., 0.8126875, 0.85723582293362988306192098244904425867`15.954589770191003}","{0., 0.828296875, 0.81452693634725890270450058747152982201`15.954589770191003}","{0., 0.84390625, 0.7754926051925000312964535218569817476`15.954589770191003}","{0., 0.859515625, 0.73976304195970594816922829530083562325`15.954589770191003}","{0., 0.875125, 0.70701217849812012036878434531542170219`15.954589770191003}","{0., 0.890734375, 0.67695179607469371242695672649432266876`15.954589770191003}","{0., 0.90634375, 0.64932653596449132690404037423451164279`15.954589770191003}","{0., 0.921953125, 0.62390964473363184735678776340907879611`15.954589770191003}","{0., 0.9375625, 0.60049933475430033122681250500473097135`15.954589770191003}","{0., 0.953171875, 0.57891566171681340736351678423205780057`15.954589770191003}","{0., 0.96878125, 0.55899783805105658273608009960938975168`15.954589770191003}","{0., 0.984390625, 0.5405204416085596896274449576610724208`15.954589770191003}","{0., 1., 0.52359961581851046605584397248491651392`15.954589770191003}"
"{0.01227184630308513, 0.001, 603.34582482619522247271875116121278651802`15.954589770191003}","{0.01227184630308513, 0.016609375, 742441.16211700180647265408577358852625062284`15.954589770191003}","{0.01227184630308513, 0.03221875, 107097.27653643698052948449997805139720745315`15.954589770191003}","{0.01227184630308513, 0.047828125, 27715.77358605789895809233615882873105342149`15.954589770191003}","{0.01227184630308513, 0.0634375, 9961.1853007964073108296238731767801253277`15.954589770191003}","{0.01227184630308513, 0.079046875, 4403.03089300478385208975102816685944555878`15.954589770191003}","{0.01227184630308513, 0.09465625, 2213.44565040540125292597241064035288467528`15.954589770191003}","{0.01227184630308513, 0.110265625, 1236.8213612624432193222150214584961856224`15.954589770191003}","{0.01227184630308513, 0.125875, 744.3205528646827282840990552906689433004`15.954589770191003}","{0.01227184630308513, 0.141484375, 474.99706667101690742767213447460081947724`15.954589770191003}","{0.01227184630308513, 0.15709375, 317.08494174052706128538923627429294575656`15.954589770191003}","{0.01227184630308513, 0.172703125, 219.75393697212713631945495634157818792429`15.954589770191003}","{0.01227184630308513, 0.1883125, 157.78320363280854498849180571424132461288`15.954589770191003}","{0.01227184630308513, 0.203921875, 115.95951831604827057345318984879503789291`15.954589770191003}","{0.01227184630308513, 0.21953125, 87.28274523465905388774589489637738101407`15.954589770191003}","{0.01227184630308513, 0.235140625, 67.52955971311035584133245554965957806387`15.954589770191003}","{0.01227184630308513, 0.25075, 52.36074890473332922485898053935273440406`15.954589770191003}","{0.01227184630308513, 0.266359375, 41.54618722880625439957072994110567639008`15.954589770191003}","{0.01227184630308513, 0.28196875, 33.42076357808552411223701089123255617822`15.954589770191003}","{0.01227184630308513, 0.297578125, 27.21770159432837778656945763966119516177`15.954589770191003}","{0.01227184630308513, 0.3131875, 22.41398956176587021681080283538066957827`15.954589770191003}","{0.01227184630308513, 0.328796875, 18.64563196049910952502809719751676250807`15.954589770191003}","{0.01227184630308513, 0.34440625, 15.63231618580373233842528189298047346176`15.954589770191003}","{0.01227184630308513, 0.360015625, 13.23450746879553517777713097505977949621`15.954589770191003}","{0.01227184630308513, 0.375625, 11.29361070887685287445038797334408716664`15.954589770191003}","{0.01227184630308513, 0.391234375, 9.70794058681629933036680591559272095623`15.954589770191003}","{0.01227184630308513, 0.40684375, 8.401433482252949903158455365068272034`15.954589770191003}","{0.01227184630308513, 0.422453125, 7.31649878893938055204048495940374179451`15.954589770191003}","{0.01227184630308513, 0.4380625, 6.46000469774149620732196178296853543298`15.954589770191003}","{0.01227184630308513, 0.453671875, 5.64738153716323378533569734347798372988`15.954589770191003}","{0.01227184630308513, 0.46928125, 4.99929036545480178192416260494488700698`15.954589770191003}","{0.01227184630308513, 0.484890625, 4.44705614370844253943563311972462343839`15.954589770191003}","{0.01227184630308513, 0.5005, 3.97397117104365908829952477611453562624`15.954589770191003}","{0.01227184630308513, 0.516109375, 3.56886141095104561833332326757637124844`15.954589770191003}","{0.01227184630308513, 0.53171875, 3.21413800181495334638726651808831438603`15.954589770191003}","{0.01227184630308513, 0.547328125, 2.90813975575979867359845258897104564597`15.954589770191003}","{0.01227184630308513, 0.5629375, 2.64110538650465900793651535552328630731`15.954589770191003}","{0.01227184630308513, 0.578546875, 2.40715266242931858918310067521202272996`15.954589770191003}","{0.01227184630308513, 0.59415625, 2.20141868107592796608792391472476070369`15.954589770191003}","{0.01227184630308513, 0.609765625, 2.01986193317734092245096834199098086557`15.954589770191003}","{0.01227184630308513, 0.625375, 1.8591067318366636903374870255592487563`15.954589770191003}","{0.01227184630308513, 0.640984375, 1.71632013512924720918301509967365698843`15.954589770191003}","{0.01227184630308513, 0.65659375, 1.58911397057402067026777957701903081376`15.954589770191003}","{0.01227184630308513, 0.672203125, 1.47382614372643678263743914485109288131`15.954589770191003}","{0.01227184630308513, 0.6878125, 1.37219454061679174699616094699065300562`15.954589770191003}","{0.01227184630308513, 0.703421875, 1.28093748013695602338060050509190089015`15.954589770191003}","{0.01227184630308513, 0.71903125, 1.19879031313501733522811982325434861112`15.954589770191003}","{0.01227184630308513, 0.734640625, 1.13282087021000676869818830567403375592`15.954589770191003}","{0.01227184630308513, 0.75025, 1.05763736978027903479489603556984687404`15.954589770191003}","{0.01227184630308513, 0.765859375, 0.99689083161097503025925132381532274533`15.954589770191003}","{0.01227184630308513, 0.78146875, 0.94172922852036410280206568174556878783`15.954589770191003}","{0.01227184630308513, 0.797078125, 0.89154433842539883025103256588303136302`15.954589770191003}","{0.01227184630308513, 0.8126875, 0.84580560690669947566963320086763455554`15.954589770191003}","{0.01227184630308513, 0.828296875, 0.80404886634905769334564236409729227672`15.954589770191003}","{0.01227184630308513, 0.84390625, 0.76586688466728580748474594780163889748`15.954589770191003}","{0.01227184630308513, 0.859515625, 0.73090141767894850451456028742658603285`15.954589770191003}","{0.01227184630308513, 0.875125, 0.69883650198963284903363836853085087345`15.954589770191003}","{0.01227184630308513, 0.890734375, 0.66939277515135172780749880268797632263`15.954589770191003}","{0.01227184630308513, 0.90634375, 0.6423226496384640239685679121807022901`15.954589770191003}","{0.01227184630308513, 0.921953125, 0.61740619902220358040822442518810330534`15.954589770191003}","{0.01227184630308513, 0.9375625, 0.59444764029372880730582478365504100208`15.954589770191003}","{0.01227184630308513, 0.953171875, 0.57327231689423633222307064984018563637`15.954589770191003}","{0.01227184630308513, 0.96878125, 0.553145994733130098552666153589121626`15.954589770191003}","{0.01227184630308513, 0.984390625, 0.5351788355529541758641455049996275978`15.954589770191003}","{0.01227184630308513, 1., 0.51858101525937125808641645463518200805`15.954589770191003}"
"{0.02454369260617026, 0.001, 0.64754899555504030012783076556946399502`15.954589770191003}","{0.02454369260617026, 0.016609375, 114279.07776809713870729180951217216482944828`15.954589770191003}","{0.02454369260617026, 0.03221875, 49536.92350490860163247034479672638119302721`15.954589770191003}","{0.02454369260617026, 0.047828125, 17592.28587400337264848142376260301375215796`15.954589770191003}","{0.02454369260617026, 0.0634375, 7203.18899240896690685003733964466510120426`15.954589770191003}","{0.02454369260617026, 0.079046875, 3418.74725178756194248314039069427596054554`15.954589770191003}","{0.02454369260617026, 0.09465625, 1807.90269585084710435661699345466520119354`15.954589770191003}","{0.02454369260617026, 0.110265625, 1047.60583147137393656080849707720723701094`15.954589770191003}","{0.02454369260617026, 0.125875, 647.85402531710033147962447580822609433731`15.954589770191003}","{0.02454369260617026, 0.141484375, 419.33931485695766093425122407915613258945`15.954589770191003}","{0.02454369260617026, 0.15709375, 284.7750483870799359130450143412448033783`15.954589770191003}","{0.02454369260617026, 0.172703125, 199.86230413263129780763645975845711824811`15.954589770191003}","{0.02454369260617026, 0.1883125, 144.31173903448231173215860818617239880257`15.954589770191003}","{0.02454369260617026, 0.203921875, 106.98791624395884181603016462713341711522`15.954589770191003}","{0.02454369260617026, 0.21953125, 81.05511734510412476078018967503430844339`15.954589770191003}","{0.02454369260617026, 0.235140625, 62.77291060980029530566574693460631586927`15.954589770191003}","{0.02454369260617026, 0.25075, 49.1111318905781207896534537611057278466`15.954589770191003}","{0.02454369260617026, 0.266359375, 39.14003759512592035655277097668580794607`15.954589770191003}","{0.02454369260617026, 0.28196875, 25.4175581980754214714677811726664390473`15.954589770191003}","{0.02454369260617026, 0.297578125, 25.81885643977967509509733352321555161611`15.954589770191003}","{0.02454369260617026, 0.3131875, 21.30408104866090732454266713893702052018`15.954589770191003}","{0.02454369260617026, 0.328796875, 17.75859216339738926481422088820572810468`15.954589770191003}","{0.02454369260617026, 0.34440625, 14.9815172304516243991920550860115681048`15.954589770191003}","{0.02454369260617026, 0.360015625, 12.71433378208462787497594088495438241674`15.954589770191003}","{0.02454369260617026, 0.375625, 10.87265880177648590778205613786047260803`15.954589770191003}","{0.02454369260617026, 0.391234375, 9.35511527193962004899984927521070071197`15.954589770191003}","{0.02454369260617026, 0.40684375, 8.10995278198506819848370164676593958873`15.954589770191003}","{0.02454369260617026, 0.422453125, 7.07366387984013426145826947038424291507`15.954589770191003}","{0.02454369260617026, 0.4380625, 6.25617120546668256329605421696447734159`15.954589770191003}","{0.02454369260617026, 0.453671875, 5.47240877376745534572199033545747425964`15.954589770191003}","{0.02454369260617026, 0.46928125, 4.85085435712935942347583898442722666856`15.954589770191003}","{0.02454369260617026, 0.484890625, 4.3204087644978929799656884642814148115`15.954589770191003}","{0.02454369260617026, 0.5005, 3.8653293979878288051087392654824018054`15.954589770191003}","{0.02454369260617026, 0.516109375, 3.47297686964700953703910223645639180324`15.954589770191003}","{0.02454369260617026, 0.53171875, 3.13313286589633774593120369872860076219`15.954589770191003}","{0.02454369260617026, 0.547328125, 2.8374825820005854086628554475718749535`15.954589770191003}","{0.02454369260617026, 0.5629375, 2.57921865751612764916326616349468015088`15.954589770191003}","{0.02454369260617026, 0.578546875, 2.35273566156276126524252034057635612185`15.954589770191003}","{0.02454369260617026, 0.59415625, 2.15339265552899830380439830204464373822`15.954589770191003}","{0.02454369260617026, 0.609765625, 1.97732735965363668122543893433426389294`15.954589770191003}","{0.02454369260617026, 0.625375, 1.81853322709908135009976512520226076228`15.954589770191003}","{0.02454369260617026, 0.640984375, 1.67994463492319471095188079712502266288`15.954589770191003}","{0.02454369260617026, 0.65659375, 1.55648202975545295129032908284476618679`15.954589770191003}","{0.02454369260617026, 0.672203125, 1.4461683016463309795292465663662419814`15.954589770191003}","{0.02454369260617026, 0.6878125, 1.34732642517986461315245488838008052038`15.954589770191003}","{0.02454369260617026, 0.703421875, 1.25852826328009416459511529919242607405`15.954589770191003}","{0.02454369260617026, 0.71903125, 1.17855294846700353011665402081862977549`15.954589770191003}","{0.02454369260617026, 0.734640625, 1.11563720040300231171296370948805789267`15.954589770191003}","{0.02454369260617026, 0.75025, 1.04151685432838017083497165751263829578`15.954589770191003}","{0.02454369260617026, 0.765859375, 0.98218139455855234776857882303777167447`15.954589770191003}","{0.02454369260617026, 0.78146875, 0.92827157246525862326011286358643543837`15.954589770191003}","{0.02454369260617026, 0.797078125, 0.87920097133039109019221258648777541626`15.954589770191003}","{0.02454369260617026, 0.8126875, 0.83503523580696135820889979777044234872`15.954589770191003}","{0.02454369260617026, 0.828296875, 0.79410597510326745848806652414869317271`15.954589770191003}","{0.02454369260617026, 0.84390625, 0.75619771708594468405420273503759540096`15.954589770191003}","{0.02454369260617026, 0.859515625, 0.72199973752116266430295946912704871891`15.954589770191003}","{0.02454369260617026, 0.875125, 0.69062379285232156992770450710125578735`15.954589770191003}","{0.02454369260617026, 0.890734375, 0.66179944794226011896952634289390489712`15.954589770191003}","{0.02454369260617026, 0.90634375, 0.63528694066956677596745911587998303255`15.954589770191003}","{0.02454369260617026, 0.921953125, 0.61087321337362339663207129398648426549`15.954589770191003}","{0.02454369260617026, 0.9375625, 0.58836852014684179014564364701967819919`15.954589770191003}","{0.02454369260617026, 0.953171875, 0.56655047558271726574932775821407243457`15.954589770191003}","{0.02454369260617026, 0.96878125, 0.54744714243566252464376921307177855525`15.954589770191003}","{0.02454369260617026, 0.984390625, 0.53026349563062753918137183802426033778`15.954589770191003}","{0.02454369260617026, 1., 0.51430907832804298210711252496293024136`15.954589770191003}"
"{0.03681553890925539, 0.001, 0.01138294255339481085321040456106542966`15.954589770191003}","{0.03681553890925539, 0.016609375, 15626.57175911081850060201695778627812502321`15.954589770191003}","{0.03681553890925539, 0.03221875, 19693.01726416049900403331736077423449372563`15.954589770191003}","{0.03681553890925539, 0.047828125, 10115.96425863240678284713716494640717775848`15.954589770191003}","{0.03681553890925539, 0.0634375, 4932.7486778954114795796491587264014322752`15.954589770191003}","{0.03681553890925539, 0.079046875, 2584.06443168473919145836256325591899724788`15.954589770191003}","{0.03681553890925539, 0.09465625, 1453.80398149519915632265231461013198016196`15.954589770191003}","{0.03681553890925539, 0.110265625, 873.12151498070101006903213605511896341505`15.954589770191003}","{0.03681553890925539, 0.125875, 553.74414629811679789911256366985010109454`15.954589770191003}","{0.03681553890925539, 0.141484375, 367.50650420415358437284991272606059981652`15.954589770191003}","{0.03681553890925539, 0.15709375, 253.42430730916328132825143166007455581459`15.954589770191003}","{0.03681553890925539, 0.172703125, 180.0540884137033284028487706591176773725`15.954589770191003}","{0.03681553890925539, 0.1883125, 131.12116754629414241528915926974746937297`15.954589770191003}","{0.03681553890925539, 0.203921875, 98.36369577409071378339861701484245907566`15.954589770191003}","{0.03681553890925539, 0.21953125, 75.03882600555763099184149563256336152035`15.954589770191003}","{0.03681553890925539, 0.235140625, 58.49803600199589260041981784285958439359`15.954589770191003}","{0.03681553890925539, 0.25075, 46.07929053665929297871427789555854380686`15.954589770191003}","{0.03681553890925539, 0.266359375, 36.8149069625825594525729176395514486514`15.954589770191003}","{0.03681553890925539, 0.28196875, 23.87562190131210690369142785556869660627`15.954589770191003}","{0.03681553890925539, 0.297578125, 24.40275774567545251400492642096846706568`15.954589770191003}","{0.03681553890925539, 0.3131875, 20.26269166299946718142496160476934958564`15.954589770191003}","{0.03681553890925539, 0.328796875, 16.95348009570592838466657705448511473614`15.954589770191003}","{0.03681553890925539, 0.34440625, 14.30834781945049391183173094575739787203`15.954589770191003}","{0.03681553890925539, 0.360015625, 12.17285838169299110754067920713529264842`15.954589770191003}","{0.03681553890925539, 0.375625, 10.42091120286486673667351624161986831976`15.954589770191003}","{0.03681553890925539, 0.391234375, 8.99230122928073503398214389915174429822`15.954589770191003}","{0.03681553890925539, 0.40684375, 7.80992341688297062640695300643779176026`15.954589770191003}","{0.03681553890925539, 0.422453125, 6.82410567461678529909386891717781410878`15.954589770191003}","{0.03681553890925539, 0.4380625, 6.04762880125971818868227510061110319041`15.954589770191003}","{0.03681553890925539, 0.453671875, 5.29625784446421201706103225148238209221`15.954589770191003}","{0.03681553890925539, 0.46928125, 4.70143910814474423746395597168245318351`15.954589770191003}","{0.03681553890925539, 0.484890625, 4.19294161674205647251290906339882041686`15.954589770191003}","{0.03681553890925539, 0.5005, 3.7559967767566648684548333946331916697`15.954589770191003}","{0.03681553890925539, 0.516109375, 3.37871906488799264531195857805558138888`15.954589770191003}","{0.03681553890925539, 0.53171875, 3.05147836236869351148739887196881110462`15.954589770191003}","{0.03681553890925539, 0.547328125, 2.76642225832732095586647458778613956145`15.954589770191003}","{0.03681553890925539, 0.5629375, 2.51710945653824912480289081523420260652`15.954589770191003}","{0.03681553890925539, 0.578546875, 2.29515227861667661811881244898620305345`15.954589770191003}","{0.03681553890925539, 0.59415625, 2.10171840703033287073710781553734316926`15.954589770191003}","{0.03681553890925539, 0.609765625, 1.93096922423559242002920607898480258828`15.954589770191003}","{0.03681553890925539, 0.625375, 1.77972646157292569452854982584056267108`15.954589770191003}","{0.03681553890925539, 0.640984375, 1.64532373056076657605719780827576244491`15.954589770191003}","{0.03681553890925539, 0.65659375, 1.52899571639828672437046740363459067142`15.954589770191003}","{0.03681553890925539, 0.672203125, 1.42157191441946160801798416637795999897`15.954589770191003}","{0.03681553890925539, 0.6878125, 1.32411706636934970825641173990462396511`15.954589770191003}","{0.03681553890925539, 0.703421875, 1.23757441068624440022152778125274950201`15.954589770191003}","{0.03681553890925539, 0.71903125, 1.15956094838366114761402789612938984742`15.954589770191003}","{0.03681553890925539, 0.734640625, 1.09816283241523384069637656745029994369`15.954589770191003}","{0.03681553890925539, 0.75025, 1.02520721524880851329701179685554985155`15.954589770191003}","{0.03681553890925539, 0.765859375, 0.96732393404844753513483160857537939079`15.954589770191003}","{0.03681553890925539, 0.78146875, 0.91470493683320027780546652524163037526`15.954589770191003}","{0.03681553890925539, 0.797078125, 0.86678450692693446339778528417066066301`15.954589770191003}","{0.03681553890925539, 0.8126875, 0.82306808136146834897867153613664654056`15.954589770191003}","{0.03681553890925539, 0.828296875, 0.78312208326973281902483236552039903273`15.954589770191003}","{0.03681553890925539, 0.84390625, 0.74715813147062809523227092142360307601`15.954589770191003}","{0.03681553890925539, 0.859515625, 0.71359557238304565285527948532763767091`15.954589770191003}","{0.03681553890925539, 0.875125, 0.68279651229108428931284346682799412937`15.954589770191003}","{0.03681553890925539, 0.890734375, 0.65449716956910736230945746786390950698`15.954589770191003}","{0.03681553890925539, 0.90634375, 0.62846345185666325808602062175449925342`15.954589770191003}","{0.03681553890925539, 0.921953125, 0.60431514369199754985240332407602483834`15.954589770191003}","{0.03681553890925539, 0.9375625, 0.5808041495614321931661300937673514505`15.954589770191003}","{0.03681553890925539, 0.953171875, 0.56046913375182751902618057963075655341`15.954589770191003}","{0.03681553890925539, 0.96878125, 0.54310854973029498533673523233145605757`15.954589770191003}","{0.03681553890925539, 0.984390625, 0.52514087416488913894005699859396744832`15.954589770191003}","{0.03681553890925539, 1., 0.50963587482138280516982284609577699597`15.954589770191003}"
"{0.04908738521234052, 0.001, 0.0000449681302120434985663612019512967690661342922363797127`15.954589770191003}","{0.04908738521234052, 0.016609375, 2423.74982364360647545042914839735477454806`15.954589770191003}","{0.04908738521234052, 0.03221875, 7085.84234266155649244982221513395279512374`15.954589770191003}","{0.04908738521234052, 0.047828125, 5457.90920862153174126127081950736217062828`15.954589770191003}","{0.04908738521234052, 0.0634375, 3234.33706973739833834261231248374349474752`15.954589770191003}","{0.04908738521234052, 0.079046875, 1894.05701525070329543037997929276039690113`15.954589770191003}","{0.04908738521234052, 0.09465625, 1134.77992210222275326846340248095566108874`15.954589770191003}","{0.04908738521234052, 0.110265625, 712.69743783073850082408909384679876102107`15.954589770191003}","{0.04908738521234052, 0.125875, 466.41154517344308573862885910562712387251`15.954589770191003}","{0.04908738521234052, 0.141484375, 316.56496750021148900940790472912064707997`15.954589770191003}","{0.04908738521234052, 0.15709375, 222.00790829206310721720774330965513781643`15.954589770191003}","{0.04908738521234052, 0.172703125, 161.38819821113141074393967213082158857734`15.954589770191003}","{0.04908738521234052, 0.1883125, 119.12790557280818903118176842996822339673`15.954589770191003}","{0.04908738521234052, 0.203921875, 89.86081591878818153410749756941990695552`15.954589770191003}","{0.04908738521234052, 0.21953125, 69.08574716732071279992835831838086728436`15.954589770191003}","{0.04908738521234052, 0.235140625, 53.95633269855452885057508064914304649042`15.954589770191003}","{0.04908738521234052, 0.25075, 42.83759238890421577651209134820777871388`15.954589770191003}","{0.04908738521234052, 0.266359375, 34.40469098131470510686789242633881735238`15.954589770191003}","{0.04908738521234052, 0.28196875, 28.08474237773198668598862559397362328449`15.954589770191003}","{0.04908738521234052, 0.297578125, 23.09612408391746550209216092263424167275`15.954589770191003}","{0.04908738521234052, 0.3131875, 19.20825388791522163310163801676067107467`15.954589770191003}","{0.04908738521234052, 0.328796875, 16.12109654008723822291051443885241296323`15.954589770191003}","{0.04908738521234052, 0.34440625, 13.62788589923505043159039966148431645057`15.954589770191003}","{0.04908738521234052, 0.360015625, 11.62430948021316767073479766425663063263`15.954589770191003}","{0.04908738521234052, 0.375625, 9.9867350296081052064257671028901932364`15.954589770191003}","{0.04908738521234052, 0.391234375, 8.63729162107908655530606302946309901443`15.954589770191003}","{0.04908738521234052, 0.40684375, 7.51611234773581557000340792466153741015`15.954589770191003}","{0.04908738521234052, 0.422453125, 6.57946482551237576049229921029765314392`15.954589770191003}","{0.04908738521234052, 0.4380625, 5.83585323311414546294434576150371577724`15.954589770191003}","{0.04908738521234052, 0.453671875, 5.15560983509425232279107697169111228531`15.954589770191003}","{0.04908738521234052, 0.46928125, 4.55140134042890045462081797746220055444`15.954589770191003}","{0.04908738521234052, 0.484890625, 4.06494648146582244593987502681016803789`15.954589770191003}","{0.04908738521234052, 0.5005, 3.64621220510926577840812476015819905327`15.954589770191003}","{0.04908738521234052, 0.516109375, 3.28407131557837016642151310649038382664`15.954589770191003}","{0.04908738521234052, 0.53171875, 2.96948510377802950285879004974238820239`15.954589770191003}","{0.04908738521234052, 0.547328125, 2.69352051795164884271551805072470511374`15.954589770191003}","{0.04908738521234052, 0.5629375, 2.45149454513247246715486849222596747737`15.954589770191003}","{0.04908738521234052, 0.578546875, 2.23920019932198325716380776588606376846`15.954589770191003}","{0.04908738521234052, 0.59415625, 2.05229875586213435344859055139287851169`15.954589770191003}","{0.04908738521234052, 0.609765625, 1.8921998491662956712328711810654330765`15.954589770191003}","{0.04908738521234052, 0.625375, 1.74575768475796442581912021232473894333`15.954589770191003}","{0.04908738521234052, 0.640984375, 1.61534499271861001867574458540612339649`15.954589770191003}","{0.04908738521234052, 0.65659375, 1.49887638704641494087489552456906279333`15.954589770191003}","{0.04908738521234052, 0.672203125, 1.39457960484098411782624241402689171447`15.954589770191003}","{0.04908738521234052, 0.6878125, 1.29977216164913340356042188941334797132`15.954589770191003}","{0.04908738521234052, 0.703421875, 1.21561748350287589849286159612372421039`15.954589770191003}","{0.04908738521234052, 0.71903125, 1.13970531964149716177391128749947237921`15.954589770191003}","{0.04908738521234052, 0.734640625, 1.08043968981211439652575531763846707068`15.954589770191003}","{0.04908738521234052, 0.75025, 1.00885292922617200391146822516954294733`15.954589770191003}","{0.04908738521234052, 0.765859375, 0.95242411410453217094130257388071856683`15.954589770191003}","{0.04908738521234052, 0.78146875, 0.90109842715867592595310053058677988994`15.954589770191003}","{0.04908738521234052, 0.797078125, 0.85433074102705992223747073667191967983`15.954589770191003}","{0.04908738521234052, 0.8126875, 0.81164409692827712570070957198664888861`15.954589770191003}","{0.04908738521234052, 0.828296875, 0.7726200196987160436553565112240793676`15.954589770191003}","{0.04908738521234052, 0.84390625, 0.73689037176223009919641261780430545233`15.954589770191003}","{0.04908738521234052, 0.859515625, 0.70413047622360497903432175462549181664`15.954589770191003}","{0.04908738521234052, 0.875125, 0.6740532907821459386135955808903076349`15.954589770191003}","{0.04908738521234052, 0.890734375, 0.64692877753694936276879945876625240961`15.954589770191003}","{0.04908738521234052, 0.90634375, 0.62143362340578778040132937804014581094`15.954589770191003}","{0.04908738521234052, 0.921953125, 0.59597673865620030099119179959357830538`15.954589770191003}","{0.04908738521234052, 0.9375625, 0.5743106626050969481027611489915812601`15.954589770191003}","{0.04908738521234052, 0.953171875, 0.55620207323060876700035223499342375792`15.954589770191003}","{0.04908738521234052, 0.96878125, 0.53703139772346234432628005348438439069`15.954589770191003}","{0.04908738521234052, 0.984390625, 0.52002542095509058861703717531846334237`15.954589770191003}","{0.04908738521234052, 1., 0.50435802435828802556956003251004130419`15.954589770191003}"
